Image,Time(in mins),Sample Name,Milk Type,Gamma Avg RGB
photo_51.jpg,96,Goat 1,Fresh,"(186, 219, 230)"
photo_52.jpg,98,Goat 1,Fresh,"(187, 219, 231)"
photo_53.jpg,100,Goat 1,Fresh,"(187, 219, 231)"
photo_54.jpg,102,Goat 1,Fresh,"(187, 219, 231)"
photo_55.jpg,104,Goat 1,Fresh,"(187, 219, 231)"
photo_56.jpg,106,Goat 1,Fresh,"(187, 220, 232)"
photo_57.jpg,108,Goat 1,Fresh,"(187, 220, 232)"
photo_58.jpg,110,Goat 1,Fresh,"(187, 220, 232)"
photo_59.jpg,112,Goat 1,Fresh,"(188, 220, 232)"
photo_60.jpg,114,Goat 1,Fresh,"(188, 221, 232)"
photo_61.jpg,116,Goat 1,Fresh,"(188, 221, 232)"
photo_62.jpg,118,Goat 1,Fresh,"(188, 221, 233)"
photo_63.jpg,120,Goat 1,Fresh,"(188, 221, 233)"
photo_64.jpg,122,Goat 1,Fresh,"(188, 221, 233)"
photo_65.jpg,124,Goat 1,Fresh,"(188, 221, 233)"
photo_66.jpg,126,Goat 1,Fresh,"(188, 222, 233)"
photo_67.jpg,128,Goat 1,Fresh,"(189, 222, 234)"
photo_68.jpg,130,Goat 1,Fresh,"(189, 222, 234)"
photo_69.jpg,132,Goat 1,Fresh,"(189, 222, 234)"
photo_70.jpg,134,Goat 1,Fresh,"(189, 222, 234)"
photo_71.jpg,136,Goat 1,Fresh,"(189, 223, 234)"
photo_72.jpg,138,Goat 1,Fresh,"(190, 223, 235)"
photo_73.jpg,140,Goat 1,Fresh,"(189, 223, 235)"
photo_74.jpg,142,Goat 1,Fresh,"(190, 223, 235)"
photo_75.jpg,144,Goat 1,Fresh,"(190, 223, 235)"
photo_76.jpg,146,Goat 1,Fresh,"(190, 224, 235)"
photo_77.jpg,148,Goat 1,Fresh,"(190, 224, 235)"
photo_78.jpg,150,Goat 1,Fresh,"(190, 224, 236)"
photo_79.jpg,152,Goat 1,Fresh,"(191, 224, 236)"
photo_80.jpg,154,Goat 1,Fresh,"(191, 224, 236)"
photo_81.jpg,156,Goat 1,Fresh,"(191, 225, 236)"
photo_82.jpg,158,Goat 1,Fresh,"(191, 225, 236)"
photo_83.jpg,160,Goat 1,Fresh,"(191, 225, 237)"
photo_84.jpg,162,Goat 1,Fresh,"(191, 225, 236)"
photo_85.jpg,164,Goat 1,Fresh,"(191, 226, 237)"
photo_86.jpg,166,Goat 1,Fresh,"(191, 226, 237)"
photo_87.jpg,168,Goat 1,Fresh,"(192, 226, 237)"
photo_88.jpg,170,Goat 1,Fresh,"(192, 226, 237)"
photo_89.jpg,172,Goat 1,Fresh,"(192, 226, 237)"
photo_90.jpg,174,Goat 1,Fresh,"(192, 227, 237)"
photo_91.jpg,176,Goat 1,Fresh,"(192, 227, 237)"
photo_92.jpg,178,Goat 1,Fresh,"(192, 227, 238)"
photo_93.jpg,180,Goat 1,Fresh,"(192, 227, 238)"
photo_94.jpg,182,Goat 1,Fresh,"(192, 227, 238)"
photo_95.jpg,184,Goat 1,Fresh,"(193, 228, 238)"
photo_96.jpg,186,Goat 1,Fresh,"(193, 228, 238)"
photo_97.jpg,188,Goat 1,Fresh,"(193, 228, 239)"
photo_98.jpg,190,Goat 1,Fresh,"(193, 228, 239)"
photo_99.jpg,192,Goat 1,Fresh,"(193, 229, 239)"
photo_100.jpg,194,Goat 1,Fresh,"(193, 229, 239)"
photo_101.jpg,196,Goat 1,Fresh,"(193, 229, 239)"
photo_102.jpg,198,Goat 1,Fresh,"(194, 229, 239)"
photo_103.jpg,200,Goat 1,Fresh,"(194, 229, 239)"
photo_104.jpg,202,Goat 1,Fresh,"(194, 229, 239)"
photo_105.jpg,204,Goat 1,Fresh,"(194, 230, 240)"
photo_106.jpg,206,Goat 1,Fresh,"(194, 230, 240)"
photo_107.jpg,208,Goat 1,Fresh,"(194, 230, 240)"
photo_108.jpg,210,Goat 1,Fresh,"(195, 230, 240)"
photo_109.jpg,212,Goat 1,Fresh,"(194, 230, 240)"
photo_110.jpg,214,Goat 1,Fresh,"(195, 231, 240)"
photo_111.jpg,216,Goat 1,Fresh,"(195, 231, 240)"
photo_112.jpg,218,Goat 1,Fresh,"(195, 231, 240)"
photo_113.jpg,220,Goat 1,Fresh,"(195, 231, 240)"
photo_114.jpg,222,Goat 1,Fresh,"(195, 231, 241)"
photo_115.jpg,224,Goat 1,Fresh,"(195, 231, 241)"
photo_116.jpg,226,Goat 1,Fresh,"(195, 232, 241)"
photo_117.jpg,228,Goat 1,Fresh,"(196, 232, 241)"
photo_118.jpg,230,Goat 1,Fresh,"(196, 232, 241)"
photo_119.jpg,232,Goat 1,Fresh,"(196, 232, 241)"
photo_120.jpg,234,Goat 1,Fresh,"(196, 232, 241)"
photo_121.jpg,236,Goat 1,Fresh,"(196, 232, 241)"
photo_122.jpg,238,Goat 1,Fresh,"(196, 233, 241)"
photo_123.jpg,240,Goat 1,Fresh,"(196, 233, 241)"
photo_124.jpg,242,Goat 1,Fresh,"(196, 233, 241)"
photo_125.jpg,244,Goat 1,Fresh,"(196, 233, 241)"
photo_126.jpg,246,Goat 1,Fresh,"(196, 233, 242)"
photo_127.jpg,248,Goat 1,Fresh,"(196, 233, 241)"
photo_128.jpg,250,Goat 1,Fresh,"(197, 233, 242)"
photo_129.jpg,252,Goat 1,Fresh,"(197, 233, 242)"
photo_130.jpg,254,Goat 1,Fresh,"(197, 233, 242)"
photo_131.jpg,256,Goat 1,Fresh,"(197, 233, 242)"
photo_132.jpg,258,Goat 1,Fresh,"(197, 234, 242)"
photo_133.jpg,260,Goat 1,Fresh,"(197, 234, 242)"
photo_134.jpg,262,Goat 1,Fresh,"(197, 234, 242)"
photo_135.jpg,264,Goat 1,Fresh,"(197, 234, 242)"
photo_136.jpg,266,Goat 1,Fresh,"(197, 234, 242)"
photo_137.jpg,268,Goat 1,Fresh,"(197, 234, 242)"
photo_138.jpg,270,Goat 1,Fresh,"(197, 234, 242)"
photo_139.jpg,272,Goat 1,Fresh,"(197, 234, 242)"
photo_140.jpg,274,Goat 1,Fresh,"(197, 234, 242)"
photo_141.jpg,276,Goat 1,Fresh,"(197, 234, 242)"
photo_142.jpg,278,Goat 1,Fresh,"(197, 234, 242)"
photo_143.jpg,280,Goat 1,Fresh,"(197, 235, 242)"
photo_144.jpg,282,Goat 1,Fresh,"(197, 235, 242)"
photo_145.jpg,284,Goat 1,Fresh,"(198, 235, 242)"
photo_146.jpg,286,Goat 1,Fresh,"(198, 235, 242)"
photo_147.jpg,288,Goat 1,Fresh,"(197, 235, 242)"
photo_148.jpg,290,Goat 1,Fresh,"(198, 235, 242)"
photo_149.jpg,292,Goat 1,Fresh,"(198, 235, 242)"
photo_150.jpg,294,Goat 1,Fresh,"(198, 235, 242)"
photo_151.jpg,296,Goat 1,Fresh,"(198, 235, 243)"
photo_152.jpg,298,Goat 1,Fresh,"(198, 235, 242)"
photo_153.jpg,300,Goat 1,Fresh,"(198, 235, 243)"
photo_154.jpg,302,Goat 1,Fresh,"(198, 235, 242)"
photo_155.jpg,304,Goat 1,Fresh,"(198, 235, 243)"
photo_156.jpg,306,Goat 1,Fresh,"(198, 235, 242)"
photo_157.jpg,308,Goat 1,Fresh,"(198, 236, 242)"
photo_158.jpg,310,Goat 1,Fresh,"(198, 236, 243)"
photo_159.jpg,312,Goat 1,Fresh,"(198, 236, 243)"
photo_160.jpg,314,Goat 1,Fresh,"(198, 235, 243)"
photo_161.jpg,316,Goat 1,Fresh,"(198, 236, 242)"
photo_162.jpg,318,Goat 1,Fresh,"(198, 236, 243)"
photo_163.jpg,320,Goat 1,Fresh,"(198, 236, 243)"
photo_164.jpg,322,Goat 1,Fresh,"(198, 236, 243)"
photo_165.jpg,324,Goat 1,Fresh,"(198, 236, 243)"
photo_166.jpg,326,Goat 1,Fresh,"(198, 236, 243)"
photo_167.jpg,328,Goat 1,Fresh,"(198, 236, 243)"
photo_168.jpg,330,Goat 1,Fresh,"(198, 236, 243)"
photo_169.jpg,332,Goat 1,Fresh,"(198, 236, 243)"
photo_170.jpg,334,Goat 1,Fresh,"(198, 236, 243)"
photo_171.jpg,336,Goat 1,Fresh,"(198, 236, 243)"
photo_172.jpg,338,Goat 1,Fresh,"(198, 236, 242)"
photo_173.jpg,340,Goat 1,Fresh,"(198, 236, 242)"
photo_174.jpg,342,Goat 1,Fresh,"(198, 236, 243)"
photo_175.jpg,344,Goat 1,Fresh,"(198, 236, 242)"
photo_176.jpg,346,Goat 1,Fresh,"(198, 236, 242)"
photo_177.jpg,348,Goat 1,Fresh,"(198, 236, 242)"
photo_178.jpg,350,Goat 1,Fresh,"(198, 236, 242)"
photo_179.jpg,352,Goat 1,Fresh,"(198, 235, 242)"
photo_180.jpg,354,Goat 1,Fresh,"(198, 235, 242)"
photo_181.jpg,356,Goat 1,Fresh,"(198, 235, 242)"
photo_182.jpg,358,Goat 1,Fresh,"(198, 235, 242)"
photo_183.jpg,360,Goat 1,Fresh,"(198, 235, 242)"
photo_184.jpg,362,Goat 1,Fresh,"(197, 235, 242)"
photo_185.jpg,364,Goat 1,Fresh,"(198, 235, 242)"
photo_186.jpg,366,Goat 1,Fresh,"(198, 235, 242)"
photo_187.jpg,368,Goat 1,Fresh,"(197, 235, 242)"
photo_188.jpg,370,Goat 1,Fresh,"(198, 235, 242)"
photo_189.jpg,372,Goat 1,Fresh,"(197, 235, 242)"
photo_190.jpg,374,Goat 1,Fresh,"(197, 235, 242)"
photo_191.jpg,376,Goat 1,Fresh,"(197, 235, 242)"
photo_192.jpg,378,Goat 1,Fresh,"(197, 235, 242)"
photo_193.jpg,380,Goat 1,Fresh,"(197, 235, 241)"
photo_194.jpg,382,Goat 1,Fresh,"(197, 235, 241)"
photo_195.jpg,384,Goat 1,Fresh,"(197, 235, 241)"
photo_196.jpg,386,Goat 1,Fresh,"(197, 235, 241)"
photo_197.jpg,388,Goat 1,Fresh,"(197, 235, 241)"
photo_198.jpg,390,Goat 1,Fresh,"(197, 234, 241)"
photo_199.jpg,392,Goat 1,Fresh,"(197, 234, 241)"
photo_200.jpg,394,Goat 1,Fresh,"(197, 234, 241)"
photo_201.jpg,396,Goat 1,Fresh,"(197, 234, 241)"
photo_202.jpg,398,Goat 1,Fresh,"(197, 234, 241)"
photo_203.jpg,400,Goat 1,Fresh,"(197, 234, 241)"
photo_204.jpg,402,Goat 1,Fresh,"(196, 234, 241)"
photo_205.jpg,404,Goat 1,Fresh,"(197, 234, 241)"
photo_206.jpg,406,Goat 1,Fresh,"(197, 234, 240)"
photo_207.jpg,408,Goat 1,Fresh,"(197, 234, 240)"
photo_208.jpg,410,Goat 1,Fresh,"(196, 234, 240)"
photo_209.jpg,412,Goat 1,Fresh,"(197, 234, 240)"
photo_210.jpg,414,Goat 1,Fresh,"(197, 234, 240)"
photo_211.jpg,416,Goat 1,Fresh,"(196, 234, 240)"
photo_212.jpg,418,Goat 1,Fresh,"(196, 234, 240)"
photo_213.jpg,420,Goat 1,Fresh,"(196, 234, 240)"
photo_214.jpg,422,Goat 1,Fresh,"(196, 233, 240)"
photo_215.jpg,424,Goat 1,Fresh,"(196, 233, 240)"
photo_216.jpg,426,Goat 1,Fresh,"(196, 233, 240)"
photo_217.jpg,428,Goat 1,Fresh,"(196, 233, 240)"
photo_218.jpg,430,Goat 1,Fresh,"(196, 233, 240)"
photo_219.jpg,432,Goat 1,Fresh,"(196, 233, 240)"
photo_220.jpg,434,Goat 1,Fresh,"(196, 233, 240)"
photo_221.jpg,436,Goat 1,Fresh,"(196, 233, 240)"
photo_222.jpg,438,Goat 1,Fresh,"(196, 233, 239)"
photo_223.jpg,440,Goat 1,Fresh,"(196, 233, 239)"
photo_224.jpg,442,Goat 1,Fresh,"(196, 233, 239)"
photo_225.jpg,444,Goat 1,Fresh,"(196, 233, 239)"
photo_226.jpg,446,Goat 1,Fresh,"(196, 233, 239)"
photo_227.jpg,448,Goat 1,Fresh,"(196, 233, 239)"
photo_228.jpg,450,Goat 1,Fresh,"(196, 233, 239)"
photo_229.jpg,452,Goat 1,Fresh,"(196, 233, 239)"
photo_230.jpg,454,Goat 1,Fresh,"(196, 233, 239)"
photo_231.jpg,456,Goat 1,Fresh,"(196, 233, 239)"
photo_232.jpg,458,Goat 1,Fresh,"(196, 233, 239)"
photo_233.jpg,460,Goat 1,Fresh,"(196, 232, 239)"
photo_234.jpg,462,Goat 1,Fresh,"(196, 233, 239)"
photo_235.jpg,464,Goat 1,Fresh,"(195, 233, 239)"
photo_236.jpg,466,Goat 1,Fresh,"(196, 232, 239)"
photo_237.jpg,468,Goat 1,Fresh,"(196, 233, 239)"
photo_238.jpg,470,Goat 1,Fresh,"(195, 232, 239)"
photo_239.jpg,472,Goat 1,Fresh,"(195, 232, 239)"
photo_4.jpg,2,Goat 2,Spoiled,"(181, 215, 224)"
photo_5.jpg,4,Goat 2,Spoiled,"(180, 214, 223)"
photo_6.jpg,6,Goat 2,Spoiled,"(178, 213, 223)"
photo_7.jpg,8,Goat 2,Spoiled,"(176, 211, 221)"
photo_8.jpg,10,Goat 2,Spoiled,"(177, 213, 224)"
photo_9.jpg,12,Goat 2,Spoiled,"(178, 214, 223)"
photo_10.jpg,14,Goat 2,Spoiled,"(178, 214, 223)"
photo_11.jpg,16,Goat 2,Spoiled,"(177, 214, 223)"
photo_12.jpg,18,Goat 2,Spoiled,"(177, 214, 223)"
photo_13.jpg,20,Goat 2,Spoiled,"(177, 214, 223)"
photo_14.jpg,22,Goat 2,Spoiled,"(177, 214, 223)"
photo_15.jpg,24,Goat 2,Spoiled,"(177, 214, 223)"
photo_16.jpg,26,Goat 2,Spoiled,"(177, 214, 223)"
photo_17.jpg,28,Goat 2,Spoiled,"(177, 214, 223)"
photo_18.jpg,30,Goat 2,Spoiled,"(177, 214, 223)"
photo_19.jpg,32,Goat 2,Spoiled,"(177, 214, 224)"
photo_20.jpg,34,Goat 2,Spoiled,"(177, 214, 224)"
photo_21.jpg,36,Goat 2,Spoiled,"(177, 214, 224)"
photo_22.jpg,38,Goat 2,Spoiled,"(177, 214, 224)"
photo_23.jpg,40,Goat 2,Spoiled,"(177, 214, 224)"
photo_24.jpg,42,Goat 2,Spoiled,"(177, 214, 224)"
photo_25.jpg,44,Goat 2,Spoiled,"(177, 214, 224)"
photo_26.jpg,46,Goat 2,Spoiled,"(177, 214, 225)"
photo_27.jpg,48,Goat 2,Spoiled,"(178, 214, 225)"
photo_28.jpg,50,Goat 2,Spoiled,"(178, 214, 225)"
photo_29.jpg,52,Goat 2,Spoiled,"(178, 215, 225)"
photo_30.jpg,54,Goat 2,Spoiled,"(178, 215, 226)"
photo_31.jpg,56,Goat 2,Spoiled,"(179, 215, 226)"
photo_32.jpg,58,Goat 2,Spoiled,"(179, 216, 226)"
photo_33.jpg,60,Goat 2,Spoiled,"(178, 216, 226)"
photo_34.jpg,62,Goat 2,Spoiled,"(179, 216, 226)"
photo_35.jpg,64,Goat 2,Spoiled,"(179, 216, 226)"
photo_36.jpg,66,Goat 2,Spoiled,"(179, 216, 227)"
photo_37.jpg,68,Goat 2,Spoiled,"(179, 216, 226)"
photo_38.jpg,70,Goat 2,Spoiled,"(180, 216, 227)"
photo_39.jpg,72,Goat 2,Spoiled,"(180, 217, 227)"
photo_40.jpg,74,Goat 2,Spoiled,"(180, 217, 227)"
photo_41.jpg,76,Goat 2,Spoiled,"(180, 217, 228)"
photo_42.jpg,78,Goat 2,Spoiled,"(180, 217, 228)"
photo_43.jpg,80,Goat 2,Spoiled,"(181, 218, 228)"
photo_44.jpg,82,Goat 2,Spoiled,"(181, 218, 228)"
photo_45.jpg,84,Goat 2,Spoiled,"(181, 218, 228)"
photo_46.jpg,86,Goat 2,Spoiled,"(181, 218, 228)"
photo_47.jpg,88,Goat 2,Spoiled,"(181, 218, 228)"
photo_48.jpg,90,Goat 2,Spoiled,"(181, 219, 229)"
photo_49.jpg,92,Goat 2,Spoiled,"(182, 219, 229)"
photo_50.jpg,94,Goat 2,Spoiled,"(182, 219, 229)"
photo_51.jpg,96,Goat 2,Spoiled,"(182, 219, 229)"
photo_52.jpg,98,Goat 2,Spoiled,"(182, 219, 230)"
photo_53.jpg,100,Goat 2,Spoiled,"(183, 219, 230)"
photo_54.jpg,102,Goat 2,Spoiled,"(183, 220, 230)"
photo_55.jpg,104,Goat 2,Spoiled,"(183, 220, 230)"
photo_56.jpg,106,Goat 2,Spoiled,"(183, 220, 230)"
photo_57.jpg,108,Goat 2,Spoiled,"(183, 220, 231)"
photo_58.jpg,110,Goat 2,Spoiled,"(183, 221, 231)"
photo_59.jpg,112,Goat 2,Spoiled,"(184, 221, 231)"
photo_60.jpg,114,Goat 2,Spoiled,"(184, 221, 231)"
photo_61.jpg,116,Goat 2,Spoiled,"(184, 221, 231)"
photo_62.jpg,118,Goat 2,Spoiled,"(184, 221, 231)"
photo_63.jpg,120,Goat 2,Spoiled,"(184, 222, 232)"
photo_64.jpg,122,Goat 2,Spoiled,"(184, 222, 232)"
photo_65.jpg,124,Goat 2,Spoiled,"(184, 222, 232)"
photo_66.jpg,126,Goat 2,Spoiled,"(185, 222, 232)"
photo_67.jpg,128,Goat 2,Spoiled,"(185, 222, 232)"
photo_68.jpg,130,Goat 2,Spoiled,"(185, 223, 232)"
photo_69.jpg,132,Goat 2,Spoiled,"(185, 223, 233)"
photo_70.jpg,134,Goat 2,Spoiled,"(185, 223, 233)"
photo_71.jpg,136,Goat 2,Spoiled,"(185, 223, 233)"
photo_72.jpg,138,Goat 2,Spoiled,"(186, 223, 233)"
photo_73.jpg,140,Goat 2,Spoiled,"(186, 224, 233)"
photo_74.jpg,142,Goat 2,Spoiled,"(186, 224, 234)"
photo_75.jpg,144,Goat 2,Spoiled,"(186, 224, 234)"
photo_76.jpg,146,Goat 2,Spoiled,"(186, 224, 234)"
photo_77.jpg,148,Goat 2,Spoiled,"(186, 224, 234)"
photo_78.jpg,150,Goat 2,Spoiled,"(187, 225, 234)"
photo_79.jpg,152,Goat 2,Spoiled,"(187, 225, 234)"
photo_80.jpg,154,Goat 2,Spoiled,"(187, 225, 235)"
photo_81.jpg,156,Goat 2,Spoiled,"(187, 225, 235)"
photo_82.jpg,158,Goat 2,Spoiled,"(187, 226, 235)"
photo_83.jpg,160,Goat 2,Spoiled,"(187, 226, 235)"
photo_84.jpg,162,Goat 2,Spoiled,"(187, 226, 235)"
photo_85.jpg,164,Goat 2,Spoiled,"(188, 226, 235)"
photo_86.jpg,166,Goat 2,Spoiled,"(188, 226, 235)"
photo_87.jpg,168,Goat 2,Spoiled,"(188, 227, 235)"
photo_88.jpg,170,Goat 2,Spoiled,"(188, 227, 236)"
photo_89.jpg,172,Goat 2,Spoiled,"(188, 227, 236)"
photo_90.jpg,174,Goat 2,Spoiled,"(188, 227, 236)"
photo_91.jpg,176,Goat 2,Spoiled,"(189, 227, 236)"
photo_92.jpg,178,Goat 2,Spoiled,"(189, 228, 236)"
photo_93.jpg,180,Goat 2,Spoiled,"(189, 228, 236)"
photo_94.jpg,182,Goat 2,Spoiled,"(189, 228, 236)"
photo_95.jpg,184,Goat 2,Spoiled,"(189, 228, 236)"
photo_96.jpg,186,Goat 2,Spoiled,"(189, 228, 237)"
photo_97.jpg,188,Goat 2,Spoiled,"(190, 228, 237)"
photo_98.jpg,190,Goat 2,Spoiled,"(190, 229, 237)"
photo_99.jpg,192,Goat 2,Spoiled,"(190, 229, 237)"
photo_100.jpg,194,Goat 2,Spoiled,"(190, 229, 237)"
photo_101.jpg,196,Goat 2,Spoiled,"(190, 229, 237)"
photo_102.jpg,198,Goat 2,Spoiled,"(190, 230, 237)"
photo_103.jpg,200,Goat 2,Spoiled,"(190, 230, 237)"
photo_104.jpg,202,Goat 2,Spoiled,"(190, 230, 238)"
photo_105.jpg,204,Goat 2,Spoiled,"(191, 230, 238)"
photo_106.jpg,206,Goat 2,Spoiled,"(191, 230, 238)"
photo_107.jpg,208,Goat 2,Spoiled,"(191, 230, 238)"
photo_108.jpg,210,Goat 2,Spoiled,"(191, 231, 238)"
photo_109.jpg,212,Goat 2,Spoiled,"(191, 231, 238)"
photo_110.jpg,214,Goat 2,Spoiled,"(191, 231, 238)"
photo_111.jpg,216,Goat 2,Spoiled,"(191, 231, 238)"
photo_112.jpg,218,Goat 2,Spoiled,"(191, 231, 239)"
photo_113.jpg,220,Goat 2,Spoiled,"(192, 231, 239)"
photo_114.jpg,222,Goat 2,Spoiled,"(191, 232, 239)"
photo_115.jpg,224,Goat 2,Spoiled,"(192, 232, 239)"
photo_116.jpg,226,Goat 2,Spoiled,"(192, 232, 239)"
photo_117.jpg,228,Goat 2,Spoiled,"(192, 232, 239)"
photo_118.jpg,230,Goat 2,Spoiled,"(192, 232, 239)"
photo_119.jpg,232,Goat 2,Spoiled,"(192, 232, 239)"
photo_120.jpg,234,Goat 2,Spoiled,"(192, 233, 239)"
photo_121.jpg,236,Goat 2,Spoiled,"(192, 233, 239)"
photo_122.jpg,238,Goat 2,Spoiled,"(192, 233, 239)"
photo_123.jpg,240,Goat 2,Spoiled,"(193, 233, 239)"
photo_124.jpg,242,Goat 2,Spoiled,"(193, 233, 239)"
photo_125.jpg,244,Goat 2,Spoiled,"(192, 233, 239)"
photo_126.jpg,246,Goat 2,Spoiled,"(193, 233, 239)"
photo_127.jpg,248,Goat 2,Spoiled,"(193, 233, 239)"
photo_128.jpg,250,Goat 2,Spoiled,"(193, 233, 240)"
photo_129.jpg,252,Goat 2,Spoiled,"(193, 233, 240)"
photo_130.jpg,254,Goat 2,Spoiled,"(193, 234, 240)"
photo_131.jpg,256,Goat 2,Spoiled,"(193, 234, 240)"
photo_132.jpg,258,Goat 2,Spoiled,"(193, 234, 240)"
photo_133.jpg,260,Goat 2,Spoiled,"(193, 234, 240)"
photo_134.jpg,262,Goat 2,Spoiled,"(193, 234, 240)"
photo_135.jpg,264,Goat 2,Spoiled,"(193, 234, 240)"
photo_136.jpg,266,Goat 2,Spoiled,"(193, 234, 240)"
photo_137.jpg,268,Goat 2,Spoiled,"(193, 234, 240)"
photo_138.jpg,270,Goat 2,Spoiled,"(193, 234, 240)"
photo_139.jpg,272,Goat 2,Spoiled,"(193, 234, 240)"
photo_140.jpg,274,Goat 2,Spoiled,"(193, 234, 240)"
photo_141.jpg,276,Goat 2,Spoiled,"(193, 234, 240)"
photo_142.jpg,278,Goat 2,Spoiled,"(193, 234, 240)"
photo_143.jpg,280,Goat 2,Spoiled,"(193, 235, 240)"
photo_144.jpg,282,Goat 2,Spoiled,"(194, 234, 240)"
photo_145.jpg,284,Goat 2,Spoiled,"(194, 235, 240)"
photo_146.jpg,286,Goat 2,Spoiled,"(194, 235, 240)"
photo_147.jpg,288,Goat 2,Spoiled,"(194, 235, 240)"
photo_148.jpg,290,Goat 2,Spoiled,"(194, 235, 240)"
photo_149.jpg,292,Goat 2,Spoiled,"(194, 235, 240)"
photo_150.jpg,294,Goat 2,Spoiled,"(194, 235, 240)"
photo_151.jpg,296,Goat 2,Spoiled,"(194, 235, 240)"
photo_152.jpg,298,Goat 2,Spoiled,"(194, 235, 240)"
photo_153.jpg,300,Goat 2,Spoiled,"(194, 235, 240)"
photo_154.jpg,302,Goat 2,Spoiled,"(194, 235, 240)"
photo_155.jpg,304,Goat 2,Spoiled,"(194, 235, 240)"
photo_156.jpg,306,Goat 2,Spoiled,"(194, 235, 240)"
photo_157.jpg,308,Goat 2,Spoiled,"(194, 235, 241)"
photo_158.jpg,310,Goat 2,Spoiled,"(194, 235, 240)"
photo_159.jpg,312,Goat 2,Spoiled,"(194, 235, 240)"
photo_160.jpg,314,Goat 2,Spoiled,"(194, 235, 241)"
photo_161.jpg,316,Goat 2,Spoiled,"(194, 235, 240)"
photo_162.jpg,318,Goat 2,Spoiled,"(194, 235, 241)"
photo_163.jpg,320,Goat 2,Spoiled,"(194, 235, 240)"
photo_164.jpg,322,Goat 2,Spoiled,"(194, 235, 240)"
photo_165.jpg,324,Goat 2,Spoiled,"(194, 235, 240)"
photo_166.jpg,326,Goat 2,Spoiled,"(194, 235, 240)"
photo_167.jpg,328,Goat 2,Spoiled,"(194, 235, 240)"
photo_168.jpg,330,Goat 2,Spoiled,"(194, 235, 240)"
photo_169.jpg,332,Goat 2,Spoiled,"(194, 235, 240)"
photo_170.jpg,334,Goat 2,Spoiled,"(194, 235, 240)"
photo_171.jpg,336,Goat 2,Spoiled,"(194, 235, 240)"
